Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OR,DR,TR,AS,TO,ST,BS,EFF
ペリン・ビュフォード,23.858541666666667,13.541666666666666,5.083333333333333,10.625,0.7916666666666666,2.375,2.5833333333333335,3.4791666666666665,1.2708333333333333,4.916666666666667,6.1875,3.9166666666666665,2.0208333333333335,0.9583333333333334,0.9375,18.375
ベンジャミン・ローソン,24.151333333333334,8.866666666666667,3.7333333333333334,6,0,0.06666666666666667,1.4,2.4,2.1333333333333333,5.466666666666667,7.6,1.4666666666666666,1.2666666666666666,0.7333333333333333,0.8,15.2
ベンドラメ礼生,22.540666666666667,10.3,3.65,9.316666666666666,1.1666666666666667,3.5,1.8333333333333333,2.2,0.8666666666666667,1.4166666666666667,2.283333333333333,4.483333333333333,2.033333333333333,1.2833333333333334,0.05,10.583333333333334
マーク・セントフォート,11.48391304347826,7.043478260869565,2.391304347826087,4.217391304347826,0.43478260869565216,1.0434782608695652,1.826086956521739,2.217391304347826,0.8260869565217391,2.1739130434782608,3,0.782608695652174,1.2173913043478262,0.30434782608695654,0.5217391304347826,8.130434782608695
マット・ボンズ,15.23,7.285714285714286,2.7857142857142856,5.428571428571429,0.21428571428571427,0.2857142857142857,1.5,2.642857142857143,1.7142857142857142,2.142857142857143,3.857142857142857,1.0714285714285714,0.7142857142857143,0.7857142857142857,0.42857142857142855,7.785714285714286
マティアス・カルファニ,15.381851851851852,6.7407407407407405,2.2222222222222223,4.7407407407407405,0.2962962962962963,1.5925925925925926,2,2.5185185185185186,0.9629629629629629,2.4814814814814814,3.4444444444444446,1.6666666666666667,1.2592592592592593,0.8148148148148148,0.7777777777777778,9.703703703703704
ムッサ・ダマ,15.365714285714285,7.571428571428571,3.4285714285714284,5.142857142857143,0,0,0.7142857142857143,0.8571428571428571,2.4285714285714284,3.2857142857142856,5.714285714285714,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.42857142857142855,9.714285714285714
ヤンジェミン,7.45,2.1956521739130435,0.8043478260869565,2.130434782608696,0.17391304347826086,0.8043478260869565,0.41304347826086957,0.5652173913043478,0.3695652173913043,0.9347826086956522,1.3043478260869565,0.2608695652173913,0.3695652173913043,0.2826086956521739,0,1.9782608695652173
ライアン・ケリー,28.415102040816326,21.06122448979592,7.551020408163265,15.204081632653061,2.510204081632653,6.36734693877551,3.4489795918367347,4.061224489795919,1.0612244897959184,4.36734693877551,5.428571428571429,2.6122448979591835,1.163265306122449,1.0816326530612246,0.7551020408163265,23.306122448979593
ライアン・ロシター,24.073571428571427,12.875,5.089285714285714,10.232142857142858,0.7321428571428571,1.875,1.9642857142857142,3.5357142857142856,2.0714285714285716,5.535714285714286,7.607142857142857,4.071428571428571,1.5714285714285714,1.25,0.5357142857142857,20.267857142857142
ラシードファラーズ,0.725,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25
リード・トラビス,27.048837209302324,16.46511627906977,6.395348837209302,12.976744186046512,0.6976744186046512,2.6511627906976742,2.9767441860465116,4.069767441860465,3.0930232558139537,4.325581395348837,7.4186046511627906,1.2093023255813953,1.255813953488372,0.6976744186046512,0.3488372093023256,17.767441860465116
リチャード・ソロモン,21.59952380952381,14.357142857142858,5.5476190476190474,9.547619047619047,0.47619047619047616,1.7619047619047619,2.7857142857142856,4.238095238095238,2.380952380952381,6.309523809523809,8.69047619047619,1.119047619047619,1.5,0.6428571428571429,0.47619047619047616,19.428571428571427
リチャード・ヘンドリックス,30.943,12.2,5.3,10.3,0.1,0.7,1.5,2.3,2.3,6.6,8.9,3.5,2.4,1.6,1.1,17.2
ルーク・エヴァンス,24.6975,10.5,4.25,9,0.25,1.25,1.75,3.25,1.75,6.25,8,1.75,1,1.25,0.5,14.25
レイヴォンテ・ライス,25.609607843137255,19.980392156862745,6.137254901960785,13.588235294117647,1.411764705882353,4.1568627450980395,6.294117647058823,7.509803921568627,1.2941176470588236,3.8627450980392157,5.1568627450980395,2.7254901960784315,1.4509803921568627,1.3529411764705883,0.29411764705882354,23.215686274509803
レオ・ライオンズ,29.833673469387755,15.755102040816327,5.673469387755102,10.959183673469388,1.4285714285714286,3.510204081632653,2.979591836734694,3.6122448979591835,0.8775510204081632,6.142857142857143,7.020408163265306,3.6122448979591835,2.061224489795918,0.5306122448979592,0.1836734693877551,20.081632653061224
レジナルド・ベクトン,24.83622641509434,11.075471698113208,4.735849056603773,8.056603773584905,0.018867924528301886,0.07547169811320754,1.5849056603773586,3.3773584905660377,3.150943396226415,5.30188679245283,8.452830188679245,1.6037735849056605,1.8867924528301887,0.6415094339622641,0.8301886792452831,15.132075471698114
ロスコ・アレン,27.86925925925926,17.074074074074073,5.907407407407407,12.351851851851851,0.9629629629629629,3.185185185185185,4.296296296296297,5.574074074074074,1.8888888888888888,5.5,7.388888888888889,2.4444444444444446,1.8703703703703705,0.7592592592592593,0.25925925925925924,21.38888888888889
ロバート・カーター,29.656222222222222,17.42222222222222,6.5777777777777775,14.466666666666667,1.8222222222222222,5.711111111111111,2.4444444444444446,3.466666666666667,1.2666666666666666,6.511111111111111,7.777777777777778,3.2222222222222223,1.8666666666666667,1.1111111111111112,0.9111111111111111,20.533333333333335
阿部友和,5.124390243902439,1.3658536585365855,0.4634146341463415,1,0.34146341463414637,0.6829268292682927,0.0975609756097561,0.12195121951219512,0.07317073170731707,0.2926829268292683,0.36585365853658536,0.8292682926829268,0.36585365853658536,0.0975609756097561,0,1.4390243902439024
阿部諒,20.121,5.583333333333333,2.1166666666666667,5.383333333333334,0.7333333333333333,2.466666666666667,0.6166666666666667,0.9,0.6,1.6333333333333333,2.2333333333333334,1.85,1.15,0.8166666666666667,0.11666666666666667,4.95
飴谷由毅,4.8966666666666665,1.5555555555555556,0.5555555555555556,1.1666666666666667,0.16666666666666666,0.4444444444444444,0.2777777777777778,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.16666666666666666,0.1111111111111111,0.16666666666666666,0,1.1111111111111112
安藤周人,25.054901960784314,8.92156862745098,3.156862745098039,7.392156862745098,1.5294117647058822,4.254901960784314,1.0784313725490196,1.3137254901960784,0.3137254901960784,1.9803921568627452,2.2941176470588234,1.9803921568627452,1.2156862745098038,0.803921568627451,0.21568627450980393,8.019607843137255
安藤誓哉,22.68642857142857,10.321428571428571,3.732142857142857,8.642857142857142,1.4107142857142858,3.5892857142857144,1.4464285714285714,1.7857142857142858,0.375,1.375,1.75,3.9285714285714284,1.4464285714285714,0.6428571428571429,0.017857142857142856,10
伊藤駿,8.785714285714286,2.232142857142857,0.9642857142857143,2.4464285714285716,0.10714285714285714,0.30357142857142855,0.19642857142857142,0.26785714285714285,0.3392857142857143,0.6964285714285714,1.0357142857142858,1.5892857142857142,0.7321428571428571,0.5714285714285714,0.017857142857142856,2.6785714285714284
伊藤大司,7.457796610169492,0.7288135593220338,0.2711864406779661,1.305084745762712,0.0847457627118644,0.6271186440677966,0.1016949152542373,0.1694915254237288,0.2033898305084746,0.3389830508474576,0.5423728813559322,0.5084745762711864,0.23728813559322035,0.22033898305084745,0,0.3050847457627119
伊藤達哉,18.394166666666667,4.875,2.0833333333333335,5.25,0.1875,1.0208333333333333,0.5208333333333334,0.8541666666666666,0.2916666666666667,1.1666666666666667,1.4583333333333333,4.354166666666667,1.7708333333333333,0.7083333333333334,0.020833333333333332,6.104166666666667
伊藤領,0.6033333333333333,0,0,0.1111111111111111,0,0,0,0.2222222222222222,0,0,0,0.1111111111111111,0.2222222222222222,0,0,-0.3333333333333333
井上宗一郎,8.580666666666666,1.6,0.4666666666666667,1.8,0.2,0.9333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,1.0666666666666667,1.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0,1.1333333333333333
井上裕介,3.5826000000000002,1.38,0.5,1.28,0.36,0.9,0.02,0.08,0.06,0.34,0.4,0.12,0.1,0.06,0.04,0.78
宇都直輝,23.2305,10.4,3.9166666666666665,7.533333333333333,0.08333333333333333,0.3333333333333333,2.4833333333333334,3.0833333333333335,0.7166666666666667,1.6166666666666667,2.3333333333333335,3.816666666666667,2,0.9166666666666666,0.11666666666666667,12.35
永吉佑也,21.067543859649124,3.017543859649123,0.9298245614035088,2.43859649122807,0.40350877192982454,1.1929824561403508,0.7543859649122807,0.9473684210526315,0.6140350877192983,1.9824561403508771,2.5964912280701755,0.8070175438596491,0.3508771929824561,0.3508771929824561,0.15789473684210525,3.754385964912281
遠藤善,2.754166666666667,1.4166666666666667,0.5833333333333334,0.9166666666666666,0.25,0.5,0,0,0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0,0.16666666666666666,1
遠藤祐亮,21.663508771929823,7.087719298245614,2.6315789473684212,7.245614035087719,1.5087719298245614,4.017543859649122,0.3157894736842105,0.5087719298245614,0.22807017543859648,1.3157894736842106,1.543859649122807,2.0350877192982457,1.105263157894737,0.6842105263157895,0.07017543859649122,3.8947368421052633
王偉嘉,4.8705,1.5,0.7,1.35,0,0,0.1,0.3,0.8,0.5,1.3,0.2,0.5,0.05,0.05,1.15
岡田慎吾,19.413333333333334,2.6444444444444444,1.0888888888888888,3.1333333333333333,0.3333333333333333,1.7333333333333334,0.13333333333333333,0.15555555555555556,0.7555555555555555,1.9111111111111112,2.6666666666666665,1.4222222222222223,0.28888888888888886,0.5555555555555556,0.022222222222222223,4.022222222222222
岡田侑大,21.928793103448275,9.517241379310345,3.4310344827586206,7.637931034482759,1.396551724137931,3.189655172413793,1.2586206896551724,1.6551724137931034,0.3793103448275862,1.4655172413793103,1.8448275862068966,2,1.206896551724138,0.6551724137931034,0.06896551724137931,7.379310344827586
岡本飛竜,12.403396226415094,2.6792452830188678,0.9433962264150944,2.641509433962264,0.37735849056603776,1.0566037735849056,0.41509433962264153,0.4339622641509434,0.20754716981132076,0.8867924528301887,1.0943396226415094,1.6981132075471699,0.9433962264150944,0.4716981132075472,0,2.7358490566037736
下山貴裕,7.848,0.6,0.3,1.5,0,0,0,0,0.2,0.2,0.4,0.2,0.4,0.1,0.1,-2
加藤寿一,1.3149090909090908,0.2545454545454545,0.09090909090909091,0.4,0.03636363636363636,0.2,0.03636363636363636,0.05454545454545454,0.03636363636363636,0.09090909090909091,0.12727272727272726,0.05454545454545454,0.01818181818181818,0.01818181818181818,0,-0.10909090909090909
河村勇輝,21.271875,6,2.0625,7.4375,0.9375,4.5625,0.9375,1.3125,0.4375,1.875,2.3125,3.4375,1.625,1.5,0,5.5625
角野亮伍,10.551538461538462,3.4615384615384617,1.3846153846153846,2.826923076923077,0.40384615384615385,1.2884615384615385,0.28846153846153844,0.38461538461538464,0.11538461538461539,0.4423076923076923,0.5576923076923077,0.5769230769230769,0.38461538461538464,0.17307692307692307,0.057692307692307696,2.826923076923077
葛原大智,19.099322033898304,4.813559322033898,1.6610169491525424,4.508474576271187,0.6949152542372882,2.1864406779661016,0.7966101694915254,1,0.3389830508474576,2.0508474576271185,2.389830508474576,1.1694915254237288,0.8305084745762712,0.8135593220338984,0.03389830508474576,4.203389830508475
関野剛平,15.030666666666667,4.133333333333334,1.3,3.316666666666667,0.6833333333333333,2.033333333333333,0.85,1.1333333333333333,0.3333333333333333,0.6666666666666666,1,0.7833333333333333,0.5833333333333334,0.5666666666666667,0.05,2.8666666666666667
岸本隆一,21.68125,8.625,2.9107142857142856,7.035714285714286,1.9464285714285714,5.035714285714286,0.8571428571428571,1.0535714285714286,0.26785714285714285,1.4821428571428572,1.75,2.5357142857142856,0.9642857142857143,0.5892857142857143,0.017857142857142856,7.285714285714286
喜多川修平,11.068,4.083333333333333,1.3833333333333333,3.783333333333333,0.7833333333333333,2.183333333333333,0.5333333333333333,0.6666666666666666,0.2,0.6833333333333333,0.8833333333333333,0.36666666666666664,0.11666666666666667,0.2,0.03333333333333333,2.1666666666666665
菊地祥平,11.946964285714285,2.267857142857143,0.9464285714285714,2.2857142857142856,0.19642857142857142,0.6428571428571429,0.17857142857142858,0.2857142857142857,0.30357142857142855,1.5357142857142858,1.8392857142857142,1.2321428571428572,0.5,0.5,0.017857142857142856,2.107142857142857
菊池真人,4.061764705882353,0.8823529411764706,0.3137254901960784,0.8627450980392157,0.09803921568627451,0.43137254901960786,0.1568627450980392,0.23529411764705882,0.21568627450980393,0.27450980392156865,0.49019607843137253,0.17647058823529413,0.09803921568627451,0.0784313725490196,0.058823529411764705,0.2549019607843137
吉井裕鷹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久保田義章,10.878947368421052,2.280701754385965,0.7017543859649122,1.8421052631578947,0.17543859649122806,0.5614035087719298,0.7017543859649122,0.8421052631578947,0.21052631578947367,0.6842105263157895,0.8947368421052632,1.6491228070175439,0.8070175438596491,0.2631578947368421,0,2.982456140350877
橋本晃佑,13.89132075471698,4.849056603773585,1.679245283018868,4.0754716981132075,0.9245283018867925,2.3207547169811322,0.5660377358490566,0.8113207547169812,0.4716981132075472,1.6037735849056605,2.0754716981132075,0.7358490566037735,0.41509433962264153,0.16981132075471697,0.18867924528301888,4.245283018867925
橋本尚明,8.703333333333333,2.8095238095238093,1.0952380952380953,2.9047619047619047,0.38095238095238093,1.4761904761904763,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.47619047619047616,0.38095238095238093,0.5714285714285714,0,1.2380952380952381
橋本拓哉,29.599,13.425,4.925,10,1.4,3.25,2.175,2.525,0.35,1.7,2.05,2.325,1.6,0.575,0.375,10.95
橋本竜馬,18.100526315789473,4.017543859649122,1.4210526315789473,3.491228070175439,0.2807017543859649,1.1929824561403508,0.8947368421052632,1,0.40350877192982454,1.2982456140350878,1.7017543859649122,3.1403508771929824,0.9122807017543859,0.8947368421052632,0,5.333333333333333
玉木祥護,4.189152542372882,1.305084745762712,0.576271186440678,1.1355932203389831,0.11864406779661017,0.1864406779661017,0.03389830508474576,0.1016949152542373,0.15254237288135594,0.2711864406779661,0.423728813559322,0.1016949152542373,0.2033898305084746,0.01694915254237288,0.01694915254237288,0.1694915254237288
金丸晃輔,26.25181818181818,16.163636363636364,5.9818181818181815,12.145454545454545,2.6,5.581818181818182,1.6,1.7636363636363637,0.18181818181818182,1.2727272727272727,1.4545454545454546,1.1090909090909091,0.7818181818181819,0.41818181818181815,0.01818181818181818,13.436363636363636
駒水大雅ジャック,2.283478260869565,0.6739130434782609,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.3695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.41304347826086957,0.5,0.06521739130434782,0.1956521739130435,0,0,0.32608695652173914
熊谷航,9.956296296296296,2.759259259259259,0.9814814814814815,2.3703703703703702,0.2962962962962963,0.8703703703703703,0.5,0.6296296296296297,0.2037037037037037,0.6296296296296297,0.8333333333333334,1.1851851851851851,0.35185185185185186,0.24074074074074073,0.018518518518518517,2.925925925925926
熊谷尚也,12.2846,3.5,1.34,3.16,0.3,1.1,0.52,0.76,0.38,0.66,1.04,0.78,0.6,0.34,0.1,2.18
栗原ルイス,21.056136363636362,5.659090909090909,1.9090909090909092,5.545454545454546,1.1818181818181819,3.6818181818181817,0.6590909090909091,1,0.5,1.8863636363636365,2.3863636363636362,1.8181818181818181,1.3636363636363635,0.7045454545454546,0.045454545454545456,4.7727272727272725
原修太,21.059298245614034,6.2631578947368425,2.3508771929824563,5.087719298245614,1.0526315789473684,2.526315789473684,0.5087719298245614,0.7368421052631579,0.3157894736842105,1.1578947368421053,1.4736842105263157,1.912280701754386,0.7543859649122807,0.49122807017543857,0.12280701754385964,5.4035087719298245
古川孝敏,21.765254237288136,9.11864406779661,3.3728813559322033,7.983050847457627,1,2.559322033898305,1.3728813559322033,1.5084745762711864,0.23728813559322035,1.6779661016949152,1.9152542372881356,1.576271186440678,0.8813559322033898,0.576271186440678,0.01694915254237288,7.576271186440678
古野拓巳,16.27574074074074,3.759259259259259,1.2037037037037037,3.314814814814815,0.7037037037037037,2.0185185185185186,0.6481481481481481,0.7407407407407407,0.5370370370370371,0.7962962962962963,1.3333333333333333,4.018518518518518,1.5740740740740742,0.7222222222222222,0,4.888888888888889
五十嵐圭,24.421666666666667,7.333333333333333,2.4166666666666665,5.666666666666667,1.375,3.8958333333333335,1.125,1.2916666666666667,0.3125,1.7708333333333333,2.0833333333333335,3.9375,1.9791666666666667,0.7916666666666666,0.0625,8.3125
後藤翔平,9.216727272727272,2.1636363636363636,0.8,1.6727272727272726,0.2545454545454545,0.6727272727272727,0.3090909090909091,0.45454545454545453,0.36363636363636365,0.7090909090909091,1.0727272727272728,0.7272727272727273,0.3090909090909091,0.4,0,2.9272727272727272
広瀬健太,16.186610169491527,4.101694915254237,1.271186440677966,4.084745762711864,0.423728813559322,1.6101694915254237,1.1355932203389831,1.6101694915254237,0.864406779661017,1.4067796610169492,2.2711864406779663,1.6101694915254237,1.1016949152542372,0.7796610169491526,0.22033898305084745,3.3220338983050848
荒谷裕秀,1.1230434782608696,0.4782608695652174,0.17391304347826086,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.17391304347826086,0,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.17391304347826086,0,0.043478260869565216,-0.08695652173913043
荒尾岳,4.373454545454545,0.07272727272727272,0.03636363636363636,0.05454545454545454,0,0,0,0,0.07272727272727272,0.45454545454545453,0.5272727272727272,0.2727272727272727,0.12727272727272726,0.09090909090909091,0,0.16363636363636364
高橋耕陽,8.992,3.3636363636363638,1.290909090909091,3.1818181818181817,0.5272727272727272,1.6363636363636365,0.2545454545454545,0.36363636363636365,0.18181818181818182,0.509090909090909,0.6909090909090909,0.7090909090909091,0.6727272727272727,0.18181818181818182,0.01818181818181818,2
高原晟也,4.714285714285714,1.7142857142857142,0.7142857142857143,1.2857142857142858,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,1.1428571428571428
高島紳司,15.682727272727274,4.363636363636363,1.5454545454545454,3.727272727272727,1,2.272727272727273,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.36363636363636365,1,1.0909090909090908,0,0.36363636363636365,0.09090909090909091,3.4545454545454546
合田怜,15.228333333333333,3,1.1666666666666667,2.6666666666666665,0.5,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334,1.5,0.6666666666666666,0.25,0,2.8333333333333335
今川友哲,12.720363636363636,2.8363636363636364,1.1272727272727272,2.2181818181818183,0.09090909090909091,0.5454545454545454,0.4909090909090909,0.6363636363636364,1.0363636363636364,0.8545454545454545,1.8909090909090909,0.5454545454545454,0.5636363636363636,0.2727272727272727,0.01818181818181818,2.018181818181818
今村佳太,22.75392857142857,9.75,3.4642857142857144,8.660714285714286,1.75,5.017857142857143,1.0714285714285714,1.375,0.6071428571428571,1.7142857142857142,2.3214285714285716,1.5892857142857142,1.1785714285714286,0.9642857142857143,0.08928571428571429,7
根來新之助,5.362592592592592,0.8888888888888888,0.3333333333333333,0.9444444444444444,0.18518518518518517,0.6111111111111112,0.037037037037037035,0.07407407407407407,0.24074074074074073,0.35185185185185186,0.5925925925925926,0.1111111111111111,0.09259259259259259,0.07407407407407407,0.018518518518518517,0.2777777777777778
佐土原遼,8.941875,3.5625,1.375,3.5625,0.1875,1.1875,0.625,0.9375,0.3125,0.8125,1.125,0.8125,0.5625,0.25,0,2.6875
佐藤公威,17.212777777777777,3.611111111111111,1.2592592592592593,3.7222222222222223,0.7962962962962963,2.3518518518518516,0.2962962962962963,0.2962962962962963,0.14814814814814814,1.0740740740740742,1.2222222222222223,0.9629629629629629,0.6296296296296297,0.2962962962962963,0.018518518518518517,2.111111111111111
佐藤卓磨,17.733888888888888,4.351851851851852,1.5555555555555556,3.240740740740741,0.6111111111111112,1.6666666666666667,0.6296296296296297,0.7777777777777778,0.7777777777777778,0.9259259259259259,1.7037037037037037,0.9444444444444444,0.5370370370370371,0.48148148148148145,0.2037037037037037,3.8518518518518516
佐藤託矢,1.6695238095238094,0.38095238095238093,0.09523809523809523,0.21428571428571427,0.023809523809523808,0.07142857142857142,0.16666666666666666,0.2857142857142857,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.09523809523809523
細川一輝,19.412456140350876,4.807017543859649,1.7894736842105263,4.052631578947368,1.0175438596491229,2.456140350877193,0.21052631578947367,0.24561403508771928,0.5614035087719298,1.5614035087719298,2.1228070175438596,1.1578947368421053,0.5614035087719298,0.5087719298245614,0.017543859649122806,4.228070175438597
細谷将司,13.864915254237289,6.52542372881356,2.3220338983050848,6.0508474576271185,1.0847457627118644,3.3389830508474576,0.7966101694915254,0.8813559322033898,0.06779661016949153,0.576271186440678,0.6440677966101694,1.88135593220339,0.9491525423728814,0.23728813559322035,0,4.661016949152542
坂本聖芽,6.959090909090909,3.272727272727273,1.1818181818181819,2.727272727272727,0.18181818181818182,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.6363636363636364,0,0,1.8181818181818181
桜井良太,9.036551724137931,1.0862068965517242,0.43103448275862066,1.2758620689655173,0.08620689655172414,0.39655172413793105,0.13793103448275862,0.1896551724137931,0.43103448275862066,0.9482758620689655,1.3793103448275863,0.5862068965517241,0.4482758620689655,0.3793103448275862,0.08620689655172414,1.0862068965517242
笹山貴哉,15.723947368421053,5.7894736842105265,2.1052631578947367,5.921052631578948,1.0263157894736843,3.263157894736842,0.5526315789473685,0.7894736842105263,0.3684210526315789,1.0789473684210527,1.4473684210526316,2.9210526315789473,1.1578947368421053,0.7105263157894737,0,5.026315789473684
笹山陸,2.415,0,0,1,0,1,0,0,0,0,0,0,0.5,0,0,-2.5
三ツ井利也,22.690416666666668,2.9375,0.9791666666666666,2.5833333333333335,0.5625,2.0208333333333335,0.4166666666666667,0.5,0.5208333333333334,2.1875,2.7083333333333335,0.6458333333333334,0.3541666666666667,0.375,0.10416666666666667,3.1875
山下泰弘,15.081206896551723,3.3793103448275863,1.293103448275862,3.2758620689655173,0.5,1.4482758620689655,0.29310344827586204,0.41379310344827586,0.3275862068965517,1.3793103448275863,1.706896551724138,2.6206896551724137,0.5862068965517241,0.6724137931034483,0.08620689655172414,5.189655172413793
山口祐希,2.889473684210526,0.40350877192982454,0.14035087719298245,0.3508771929824561,0.03508771929824561,0.08771929824561403,0.08771929824561403,0.10526315789473684,0.08771929824561403,0.17543859649122806,0.2631578947368421,0.19298245614035087,0.15789473684210525,0.14035087719298245,0,0.43859649122807015
山口颯斗,22.414814814814815,8.592592592592593,3.074074074074074,7.407407407407407,0.8148148148148148,2.6666666666666665,1.6296296296296295,2.111111111111111,0.5555555555555556,2.962962962962963,3.5185185185185186,0.8518518518518519,1.0740740740740742,0.48148148148148145,0.14814814814814814,7.222222222222222
山内盛久,13.83611111111111,3.259259259259259,1.1851851851851851,3.6481481481481484,0.3888888888888889,1.3888888888888888,0.5,0.5740740740740741,0.2962962962962963,0.8333333333333334,1.1296296296296295,2.2777777777777777,1.1111111111111112,0.3888888888888889,0.018518518518518517,2.462962962962963
山本エドワード,15.135192307692307,5.115384615384615,1.6923076923076923,5.115384615384615,1.3846153846153846,4.096153846153846,0.34615384615384615,0.40384615384615385,0.3076923076923077,1.0576923076923077,1.3653846153846154,1.6346153846153846,0.7692307692307693,0.4423076923076923,0,3.5
山本浩太,6.912857142857143,1.1428571428571428,0.5714285714285714,1.8571428571428572,0,0.2857142857142857,0,0,0.5714285714285714,1.5714285714285714,2.142857142857143,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,1.1428571428571428
